HistoricalDate,Open,High,Low,Close,SharesTraded,TurnoverInCrores
19/11/2009,5043.95,5053.45,4963.7,4989,286198276,7711.46
20/11/2009,4988.75,5063.3,4932.8,5052.45,289285202,8643.31
23/11/2009,5052.95,5113.1,5052.1,5103.55,193875423,7446.11
24/11/2009,5105,5112.85,5053.5,5090.55,201324276,7621.19
25/11/2009,5091.55,5138,5078.35,5108.15,185171466,7277.12
26/11/2009,5116.45,5116.45,4986.05,5005.55,250067337,9534.57
27/11/2009,5005.05,5005.05,4806.7,4941.75,304958891,9312.59
30/11/2009,4942.25,5066.35,4942.25,5032.7,299569170,8574.32
01/12/2009,5039.7,5130.35,5038.85,5122,301878674,8492.32
02/12/2009,5122.75,5161.75,5111.75,5123.25,284763865,9308.75
03/12/2009,5124.55,5181,5106.6,5131.7,225726200,7683.05
04/12/2009,5131.7,5161.8,5081.85,5108.9,207469832,6960.55
07/12/2009,5108.85,5131.3,5051.55,5066.7,213116933,6588.43
08/12/2009,5068.55,5152.55,5058.9,5147.95,222744006,7547.17
09/12/2009,5147.65,5147.65,5090.6,5112,240039269,7722.75
10/12/2009,5112.4,5146.45,5084.65,5134.65,212775673,7096.21
11/12/2009,5136.05,5182.55,5088.4,5117.3,207026470,7248.57
14/12/2009,5117.45,5156.7,5090.15,5105.7,171684929,6543.06
15/12/2009,5105.75,5129.45,5018.25,5033.05,198962362,7220.77
16/12/2009,5032.95,5067.25,5001.8,5042.05,202112014,7124.61
17/12/2009,5046.65,5064.2,5013.15,5041.75,219465268,7063.39
18/12/2009,5042,5043.4,4979.05,4987.7,199329425,6833.57
21/12/2009,4983.65,4997.85,4943.95,4952.6,168156865,6022.7
22/12/2009,4953.35,4997.3,4953.35,4985.85,164377140,5249.29
28/12/2007,6079.55,6098.6,6021.9,6079.7,87075023,5373.72
31/12/2007,6095,6167.75,6095,6138.6,85023208,4951.8
01/01/2008,6136.75,6165.35,6109.85,6144.35,81305366,4410.97
02/01/2008,6144.7,6197,6060.85,6179.4,110353305,7184.35
03/01/2008,6184.25,6230.15,6126.4,6178.55,156427760,9475.37
04/01/2008,6179.1,6300.05,6179.1,6274.3,147642063,8779.23
07/01/2008,6271,6289.8,6193.35,6279.1,139778977,8873.37
08/01/2008,6282.45,6357.1,6221.6,6287.85,162564130,10574.25
09/01/2008,6287.55,6338.3,6231.25,6272,120853354,8104.77
10/01/2008,6278.1,6347,6142.9,6156.95,133662127,9321.29
11/01/2008,6166.65,6224.2,6112.55,6200.1,125140494,8457.94
14/01/2008,6208.8,6244.15,6172,6206.8,111015627,7764.65
15/01/2008,6226.35,6260.45,6053.3,6074.25,117677698,8500.09
16/01/2008,6065,6065,5825.75,5935.75,152499954,10674.88
17/01/2008,5937.95,6013.15,5880.3,5913.2,127181643,9479.64
18/01/2008,5907.75,5908.75,5677,5705.3,135839094,9533.05
21/01/2008,5705,5705,4977.1,5208.8,211347217,12589.09
22/01/2008,5203.35,5203.35,4448.5,4899.3,200603284,11565.41
23/01/2008,4903.05,5328.05,4891.6,5203.4,172729968,10029.3
24/01/2008,5208,5357.2,4995.8,5033.45,145355769,8302.42
25/01/2008,5035.05,5399.25,5035.05,5383.35,105876191,6228.84
28/01/2008,5380.95,5380.95,5071,5274.1,94557347,5326.69
29/01/2008,5279.55,5391.6,5225.25,5280.8,99068477,5553.19
30/01/2008,5283.75,5314.3,5142.25,5167.6,101260486,5331.89
31/01/2008,5172.25,5251.65,5071.15,5137.45,187588589,10245.43
01/02/2008,5140.6,5339.95,5090.75,5317.25,106716699,5965.82
04/02/2008,5315.55,5545.2,5315.55,5463.5,105796179,6278.69
05/02/2008,5463.75,5500.6,5412.95,5483.9,96724766,5252.39
06/02/2008,5470.4,5470.4,5257.05,5322.55,106220956,5705.13
07/02/2008,5322.55,5344.6,5113.85,5133.25,103085491,5687.6
08/02/2008,5132.1,5173.85,5034.25,5120.35,108947080,5960.29
11/02/2008,5120.55,5126.4,4803.6,4857,125724868,7432.64
12/02/2008,4877.85,4949.6,4820.45,4838.25,102374113,5729.12
13/02/2008,4836.55,4986.55,4836.55,4929.45,104398927,5733.55
14/02/2008,4944.65,5220.25,4944.65,5202,106458411,5936.21
15/02/2008,5202.85,5315.4,5104.75,5302.9,110683112,5767.48
18/02/2008,5304.45,5348.6,5224,5276.9,77582930,3748.76
19/02/2008,5278.4,5368.45,5262,5280.8,88665218,4374.02
20/02/2008,5267.15,5267.15,5116.3,5154.45,89916733,4898.31
21/02/2008,5156.9,5241.35,5120.05,5191.8,89877229,4795.54
22/02/2008,5183.4,5184,5092.8,5110.75,72385283,4125.66
25/02/2008,5112.25,5212.35,5055.15,5200.7,78356314,4631.11
26/02/2008,5200.8,5281.2,5200.8,5270.05,86295954,4653.65
27/02/2008,5271.4,5368.15,5249.75,5268.4,91216141,5613.2
28/02/2008,5266.35,5302.85,5227.15,5285.1,108030320,6665.94
29/02/2008,5285,5290.8,5098.35,5223.5,165090052,7905.14
03/03/2008,5222.8,5222.8,4936.05,4953,150762989,6900.77
04/03/2008,4958.55,4976.7,4812.95,4864.25,150910718,7276.89
05/03/2008,4866.85,4936.75,4847.25,4921.4,114859430,6165.03
07/03/2008,4918.3,4918.3,4672.25,4771.6,146225530,7877.89
10/03/2008,4767.8,4814.95,4620.5,4800.4,155966648,8766.45
11/03/2008,4796.3,4888.5,4732.85,4865.9,158842196,7933.31
12/03/2008,4869.75,5019.2,4854.75,4872,135721301,6913.21
13/03/2008,4868.7,4868.8,4580.15,4623.6,137742263,6511.45
14/03/2008,4623.8,4758.95,4607.55,4745.8,177665094,7383.88
17/03/2008,4745.45,4745.45,4482.1,4503.1,143351899,6449.89
18/03/2008,4519.9,4617.95,4468.55,4533,170020881,7987.6
19/03/2008,4534.75,4718.4,4533.9,4573.95,164033720,7557.89
24/03/2008,4576.8,4649.45,4539.8,4609.85,123982175,5900.93
25/03/2008,4616.8,4896.8,4616.8,4877.5,145601277,7290.22
26/03/2008,4878.7,4912.3,4808.65,4828.85,126360231,5814.75
27/03/2008,4828.8,4863.75,4769.6,4830.25,180115315,8403.74
28/03/2008,4830,4970.8,4796.35,4942,164141244,7487.22
31/03/2008,4942.15,4947,4703.85,4734.5,150089100,7410.8
01/04/2008,4735.65,4800.75,4628.75,4739.55,119878713,5875.1
02/04/2008,4741.4,4916.75,4741.4,4754.2,115678126,5708.19
03/04/2008,4753.9,4833.25,4738.2,4771.6,130583246,6636.39
04/04/2008,4766.7,4791.7,4632.7,4647,132143809,6626.62
07/04/2008,4631.35,4798.55,4628.8,4761.2,124925089,6404.59
08/04/2008,4760.65,4769.55,4677.8,4709.65,113783563,6300.38
09/04/2008,4707.05,4758.25,4667.5,4747.05,101430145,5071.07
10/04/2008,4747.55,4799.5,4720.9,4733,150146637,6919.6
11/04/2008,4734.35,4817.4,4727.25,4777.8,132775090,6512.54
15/04/2008,4779.95,4917.1,4708.3,4879.65,152133622,7483.14
16/04/2008,4881.65,4951.4,4874.05,4887.3,137348930,6695.34
17/04/2008,4890.6,4984.95,4889.65,4958.4,135283525,6587.14
21/04/2008,4955.9,5053.4,4955.9,5037,110601430,5715.21
22/04/2008,5037.05,5074.25,4994.05,5049.3,126837163,6268.68
23/04/2008,5044.35,5083.5,5003.55,5022.8,146161834,6682.3
24/04/2008,5022.9,5072.7,4991.35,4999.85,154288468,7492.21
25/04/2008,4999.15,5117.7,4999.15,5111.7,134465254,7109
28/04/2008,5112.5,5147.45,5079.15,5089.65,110778893,6011.78
29/04/2008,5092.4,5210.9,5082.15,5195.5,215000545,9256.51
30/04/2008,5198.35,5230.75,5155.85,5165.9,146277434,7570.08
02/05/2008,5265.3,5298.85,5197.6,5228.2,131260266,7116.13
05/05/2008,5227.25,5254.5,5182.6,5192.25,125641202,6433.55
06/05/2008,5192.35,5206.5,5110.9,5144.65,131800270,6918.37
07/05/2008,5156.7,5159.05,5101.25,5135.5,153438748,7619.1
08/05/2008,5135.8,5143.05,5062.45,5081.7,127167885,6306.27
09/05/2008,5070.85,5087.65,4969.4,4982.6,142385969,6875.81
12/05/2008,4981,5021.75,4913.8,5012.65,151227287,6655.44
13/05/2008,5008.6,5066,4943.75,4957.8,158521953,7243.14
14/05/2008,4958.45,5026.1,4932.05,5011.75,147937974,6731.3
15/05/2008,5010.9,5118.55,4999.6,5115.25,150871774,7840.38
16/05/2008,5115.65,5167.4,5106.4,5157.7,152622286,6775.73
20/05/2008,5157,5160.05,5072.4,5104.95,158813241,7032.91
21/05/2008,5105.7,5135.55,5048.7,5117.65,163032543,7158.77
22/05/2008,5117,5118.9,5010.7,5025.45,113544128,5693.06
23/05/2008,5026.55,5059.05,4940.7,4946.55,152368191,6593.45
26/05/2008,4953.6,4953.6,4858,4875.05,124506200,6098.96
27/05/2008,4877.15,4932,4846.2,4859.8,120401073,5571.07
28/05/2008,4862.7,4926.9,4835.65,4918.35,140737265,6892.13
29/05/2008,4926.3,4957.4,4801.9,4835.3,194902303,9838.88
30/05/2008,4844.05,4908.85,4833.45,4870.1,138696130,7722.67
02/06/2008,4869.25,4908.8,4713,4739.6,118396812,5991.2
03/06/2008,4739.3,4739.3,4634,4715.9,140745401,6764.13
04/06/2008,4718.7,4731.5,4564.5,4585.6,154838181,7308.81
05/06/2008,4586.95,4690.6,4536.25,4676.95,169638133,9560.6
06/06/2008,4680.55,4746.3,4614.25,4627.8,132088975,7052.47
09/06/2008,4626.45,4626.45,4411.6,4500.95,175247907,8431.34
10/06/2008,4522,4522.55,4369.8,4449.8,165412516,8214.7
11/06/2008,4469.65,4541.05,4468.05,4523.6,166416446,8126.26
12/06/2008,4524.4,4550,4392,4539.35,164247033,7653.56
13/06/2008,4539.5,4563.35,4491.35,4517.1,139532826,6339.8
16/06/2008,4536.3,4617.7,4536.3,4572.5,111415055,5652.28
17/06/2008,4572.5,4664.05,4561.75,4653,107221118,5511.88
18/06/2008,4652.8,4679.75,4569.9,4582.4,136923928,6135.84
19/06/2008,4582.55,4585.7,4488.95,4504.25,102266764,4954.97
20/06/2008,4504.2,4532,4333.6,4347.55,133685260,6911.03
23/06/2008,4351.15,4351.15,4225.5,4266.4,126376126,6121.52
24/06/2008,4271.05,4305.9,4156.1,4191.1,132477086,6496.81
25/06/2008,4189.6,4264.55,4093.2,4252.65,152437781,6960.36
26/06/2008,4252.6,4324.75,4230,4315.85,196473131,9352.43
27/06/2008,4315.3,4315.3,4119.2,4136.65,177324470,7883.16
30/06/2008,4136.25,4163,4021.7,4040.55,144491241,6523.86
01/07/2008,4039.75,4075.4,3878.2,3896.75,164469220,6939.93
02/07/2008,3895.3,4107.15,3848.25,4093.35,199920144,8909.44
03/07/2008,4094.6,4097.35,3874.85,3925.75,154573765,7101.42
04/07/2008,3926.65,4033.5,3896.4,4016,152045352,6563.36
07/07/2008,4002,4114.5,4002,4030,125737237,5517.21
08/07/2008,4028.7,4028.7,3896.05,3988.55,135090953,6166.83
09/07/2008,3990.9,4169.4,3990.9,4157.1,144597409,6595.61
10/07/2008,4155.65,4187.95,4110.4,4162.2,146458190,6354.79
11/07/2008,4166,4215.5,4014.45,4049,137337875,6947.53
14/07/2008,4047.45,4118.1,4004.25,4039.7,126882896,6062.87
15/07/2008,4039.3,4040.7,3835.5,3861.1,142682247,6645.56
16/07/2008,3861.55,3920.05,3790.2,3816.7,185428595,7472.88
17/07/2008,3823.15,3968.75,3823.15,3947.2,180239171,7288.76
18/07/2008,3962.95,4110.55,3926.3,4092.25,175068345,7895.21
21/07/2008,4092.2,4168.15,4072.75,4159.5,136720904,6487.24
22/07/2008,4158.45,4262.45,4137.95,4240.1,165666075,7560.41
23/07/2008,4246.7,4491.55,4246.7,4476.8,233619126,11772.26
24/07/2008,4476.2,4539.45,4385.85,4433.55,177026127,9273.39
25/07/2008,4440.85,4440.85,4297.15,4311.85,161681204,8516
28/07/2008,4282.25,4352.65,4282.25,4332.1,111107965,6373.98
29/07/2008,4332.2,4332.2,4159.15,4189.85,125806260,6619.9
30/07/2008,4191.2,4327,4191.2,4313.55,151936263,6961.45
31/07/2008,4314.35,4342,4285.55,4332.95,199677047,8696.31
01/08/2008,4331.6,4422.95,4235.7,4413.55,178077599,8847.63
04/08/2008,4426.1,4436.15,4362.9,4395.35,131343663,6486.48
05/08/2008,4395.8,4515.15,4376,4502.85,194984174,9605.56
06/08/2008,4506.25,4615.9,4503.9,4517.55,175692787,10274.94
07/08/2008,4515.25,4580.15,4493.7,4523.85,133711940,6889.61
08/08/2008,4518.35,4546.35,4464,4529.5,114202272,6271.09
11/08/2008,4529.35,4625.2,4529.35,4620.4,112939704,6625.21
12/08/2008,4620.95,4649.85,4525.75,4552.25,123375933,7422.01
13/08/2008,4548.05,4572.65,4497.25,4529.05,105825121,5839.48
14/08/2008,4524.2,4529.8,4421.25,4430.7,95028617,5504.9
18/08/2008,4430.7,4447.4,4379.85,4393.05,96897991,4985.84
19/08/2008,4393.1,4393.7,4316.55,4368.25,96476193,4516.55
20/08/2008,4365.45,4434.9,4365.45,4415.75,89434446,4425.1
21/08/2008,4416.2,4418.55,4271.3,4283.85,91313625,4323.68
22/08/2008,4283.85,4337,4248,4327.45,101435362,5226.24
25/08/2008,4317.95,4398.8,4317.95,4335.35,79239792,3884.68
26/08/2008,4335.2,4345.05,4283.3,4337.5,86937484,4775.57
27/08/2008,4336.85,4364.25,4282.65,4292.1,84380597,4599.49
28/08/2008,4290.75,4304.5,4201.85,4214,161197240,7578.62
29/08/2008,4230.6,4368.8,4230.6,4360,111455760,5593.43
01/09/2008,4356.1,4365,4281.35,4348.65,82996531,4220.01
02/09/2008,4358.85,4522.4,4343.1,4504,129292702,6921.58
04/09/2008,4512.95,4514.6,4419.45,4447.75,114713208,6535.5
05/09/2008,4444.7,4444.7,4328.9,4352.3,108583037,6126.78
08/09/2008,4358.3,4558,4358.3,4482.3,117351175,6615.67
09/09/2008,4485.15,4497.5,4418.95,4468.7,95544721,5488.2
10/09/2008,4467.5,4467.5,4382.35,4400.25,134790277,6781.74
11/09/2008,4397.25,4399.3,4272.75,4290.3,116723061,6537.95
12/09/2008,4291.6,4323.9,4200.15,4228.45,145748456,7980.37
15/09/2008,4231.95,4237.25,3955.4,4072.9,147158815,7114
16/09/2008,4072.55,4090.1,3919.35,4074.9,159518028,7727.19
17/09/2008,4074.8,4116.7,3974.6,4008.25,153414046,7674.9
18/09/2008,4005.25,4050.1,3799.55,4038.15,203882671,10125.95
19/09/2008,4040.8,4262.65,4040.8,4245.25,206052260,10221.99
22/09/2008,4248.95,4303.25,4202.4,4223.05,137082447,6859.81
23/09/2008,4223.9,4224.7,4117.9,4126.9,125527290,6237.87
24/09/2008,4125.75,4207.95,4115.85,4161.25,156072253,7260.87
25/09/2008,4162.15,4172.6,4077.5,4110.55,217958856,9235.83
26/09/2008,4108.75,4110.7,3970.35,3985.25,133851369,5968.78
29/09/2008,3990.2,3997.55,3777.3,3850.05,187237452,8386.98
30/09/2008,3848.7,3966.85,3715.05,3921.2,217095428,9659.09
01/10/2008,3921.85,4000.5,3861.25,3950.75,149863209,6448.37
03/10/2008,3953.55,3969.55,3804.85,3818.3,172679745,7919.46
06/10/2008,3817.3,3820.85,3581.6,3602.35,157489980,6565.56
07/10/2008,3606.95,3732.65,3537,3606.6,210246893,8291.13
08/10/2008,3604.4,3604.4,3329.45,3513.65,228575994,8649.95
10/10/2008,3502.05,3502.05,3198.95,3279.95,283977364,10857.92
13/10/2008,3272.9,3510.2,3272.9,3490.7,195385035,7706.83
14/10/2008,3494.1,3648.25,3491.5,3518.65,177533438,7429.54
15/10/2008,3517.9,3518.5,3324.55,3338.4,163717675,6602.25
16/10/2008,3333.85,3333.85,3099.9,3269.3,234077842,8631.26
17/10/2008,3269.05,3335.95,3046.6,3074.35,194265455,7053.18
20/10/2008,3108.2,3238.4,3058.95,3122.8,186324892,6544.53
21/10/2008,3125.4,3254.85,3117.35,3234.9,225718997,7448.58
22/10/2008,3234.7,3235.75,3051.8,3065.15,171324331,5622.57
23/10/2008,3064.8,3085.1,2917.15,2943.15,234116773,7270.91
24/10/2008,2936.25,2936.25,2525.05,2584,348595400,7843.42
27/10/2008,2583.75,2585.3,2252.75,2524.2,341552313,7012.78
28/10/2008,2526.2,2695.95,2526.2,2684.6,51206468,1038.24
29/10/2008,2685.3,2781.25,2631.9,2697.05,361640496,8164.76
31/10/2008,2696.3,2921.35,2696.3,2885.6,320836935,8963.96
03/11/2008,2885.4,3062.05,2885.4,3043.85,240443755,6642.53
04/11/2008,3050.25,3152.3,2985,3142.1,304637885,7478.44
05/11/2008,3155.75,3240.55,2971,2994.95,305687563,8531.19
06/11/2008,2998.45,3007.8,2860.25,2892.65,268176655,7178.24
07/11/2008,2893.25,3010,2860.1,2973,246638152,6140.33
10/11/2008,2973.3,3161.25,2973.3,3148.25,251108020,5985.46
11/11/2008,3147.2,3147.2,2919.45,2938.65,221654127,5857.01
12/11/2008,2937.9,2975.2,2794.95,2848.45,250791310,7010.66
14/11/2008,2848,2938.8,2778.8,2810.35,257081847,7423.62
17/11/2008,2813.4,2835.7,2694.5,2799.55,251219581,6367.92
18/11/2008,2802.45,2802.45,2664.3,2683.15,220347375,5742.53
19/11/2008,2682.75,2772.4,2617.9,2635,230509310,6447.35
20/11/2008,2634.2,2634.2,2502.9,2553.15,204791432,5330.61
21/11/2008,2553.6,2718.6,2539.8,2693.45,281247780,6700.25
24/11/2008,2690.85,2740.35,2633.8,2708.25,236797126,5998.79
25/11/2008,2708.3,2790.7,2638.2,2654,214273358,5619.27
26/11/2008,2652.45,2762.6,2643.35,2752.25,269948758,6429.24
28/11/2008,2745.7,2779,2690.3,2755.1,296322562,7237.78
01/12/2008,2755.15,2832.85,2669.5,2682.9,257834565,6122.02
02/12/2008,2672.9,2672.9,2570.7,2657.8,261046123,5651.31
03/12/2008,2657.5,2693.65,2611.95,2656.45,282545081,5912.82
04/12/2008,2656.5,2793.8,2646.35,2788,324695285,6538.53
05/12/2008,2786.65,2821.15,2701.35,2714.4,319248265,6448.61
08/12/2008,2714.7,2861.55,2714.7,2784,311403332,6951.99
10/12/2008,2785.7,2940.15,2785.7,2928.25,370599341,8130.79
11/12/2008,2934.05,2945.3,2861.55,2920.15,352245716,7844.91
12/12/2008,2915.35,2936.8,2812.55,2921.35,284387903,7103.03
15/12/2008,2917.9,3012.1,2917.9,2981.2,293737834,7133.08
16/12/2008,2983.6,3052.55,2963.3,3041.75,270617321,6893.06
17/12/2008,3040.45,3076.2,2943.5,2954.35,344614834,8567.6
18/12/2008,2955.35,3072.55,2922.65,3060.75,377032468,9042.19
19/12/2008,3063,3106.8,3036.3,3077.5,386314136,8344.82
22/12/2008,3077.25,3110.45,3027.8,3039.3,315828829,6101.36
23/12/2008,3039.25,3040,2957.05,2968.65,303129447,5705.38
29/12/2004,2071.55,2086.15,2062.35,2069.6,68714648,2264.84
30/12/2004,2070.55,2088.45,2052.25,2059.8,79260391,2817.35
31/12/2004,2059.85,2083,2059.85,2080.5,60138542,1989.38
03/01/2005,2080,2118.6,2080,2115,70506865,2375.1
04/01/2005,2116.95,2120.15,2100.55,2103.75,72718302,2416.13
05/01/2005,2103.75,2105.1,1990.15,2032.2,109223487,3622.02
06/01/2005,2031.55,2035.65,1984.25,1998.35,94321939,3233.82
07/01/2005,1998.25,2021.45,1992.55,2015.5,76285818,2764.03
10/01/2005,2016.75,2025.9,1974.8,1982,75659206,2349.26
11/01/2005,1982.7,1988.9,1947.35,1952.05,70270295,2635.87
12/01/2005,1953.6,1966.65,1900.85,1913.6,85040272,3348.69
13/01/2005,1922.5,1963.4,1916.95,1954.55,80904072,2864.68
14/01/2005,1954.9,1961.4,1922.85,1931.1,86211083,2653.22
17/01/2005,1931.75,1944.55,1902.45,1932.9,82253062,2700.13
18/01/2005,1933.05,1956.95,1925.35,1934.05,91873146,3095.09
19/01/2005,1934.1,1945.65,1922.35,1926.65,94221284,2293.88
20/01/2005,1928.1,1940.95,1900.05,1925.3,96601275,3420.1
24/01/2005,1925.3,1932.75,1902.9,1909,74819372,2620.68
25/01/2005,1908.85,1934.25,1894.4,1931.85,88566262,2826.51
27/01/2005,1931.9,1961.75,1929,1955,135722670,3844.54
28/01/2005,1955.25,2014.25,1950.85,2008.3,106730397,3558.74
31/01/2005,2008.45,2060.4,2006.35,2057.6,137984563,3937.87
01/02/2005,2057.75,2072.5,2045.25,2059.85,135567534,3744.47
02/02/2005,2062.15,2074.5,2045.5,2052.25,89992221,2800.78
03/02/2005,2052.35,2083.75,2052.35,2079.45,78096873,2532.53
04/02/2005,2079.4,2099.2,2060.8,2077.95,79164167,2632.63
07/02/2005,2097.45,2098,2049.85,2055.1,62127314,2319.96
08/02/2005,2055,2065,2043.6,2055.15,74190476,2383.24
09/02/2005,2055.2,2077.7,2055.2,2070,68237793,2317.8
10/02/2005,2070.1,2075.1,2049.85,2063.35,69893469,2115.09
11/02/2005,2063.35,2084.5,2063.35,2082.05,84987297,2575.21
14/02/2005,2083.05,2110.15,2083.05,2098.25,86445194,2650.6
15/02/2005,2098.25,2101.6,2081.2,2089.95,60938189,2274.26
16/02/2005,2090,2103.4,2059.45,2068.8,68533655,2600.84
17/02/2005,2069.1,2069.15,2045.85,2061.9,63853254,2308.49
18/02/2005,2062.45,2076.7,2048.85,2055.55,63673961,2182.69
21/02/2005,2055.15,2065.75,2039.9,2043.2,46917742,1846.09
22/02/2005,2043.4,2061.65,2036.6,2058.4,51898487,1911.09
23/02/2005,2058.7,2065.15,2051.35,2057.1,52493127,2009.68
24/02/2005,2057.75,2070.5,2052.4,2055.3,76500198,2958.62
25/02/2005,2057.3,2081.85,2051.2,2060.9,66309002,2562.1
28/02/2005,2061.2,2106.2,2047.7,2103.25,103139340,3705.33
01/03/2005,2103.1,2115.1,2073.8,2084.4,71289743,2868.92
02/03/2005,2084.6,2096.35,2080.55,2093.25,78599088,2708.28
03/03/2005,2093.4,2132.75,2093.35,2128.85,84295271,2958.87
04/03/2005,2129.1,2152.75,2129.1,2148.15,78283092,3187.89
07/03/2005,2148.25,2166.85,2143.05,2160.1,86791264,3325.05
08/03/2005,2160.65,2173.85,2154,2168.95,78378567,3073.68
09/03/2005,2169.1,2183.45,2141.35,2160.8,81074126,2946.37
10/03/2005,2160.85,2170.2,2145.75,2167.4,61889887,2568.44
11/03/2005,2167.7,2182.1,2148.7,2154,70474058,2644.55
14/03/2005,2153.8,2164.15,2140.9,2146.35,73875042,2327.55
15/03/2005,2146.55,2151.35,2122,2128.95,60049989,2053.6
16/03/2005,2129.35,2158.9,2121.1,2125.55,75512834,2276.67
17/03/2005,2123.95,2126.55,2090.45,2098.5,62045976,2188.35
18/03/2005,2097.75,2112.25,2077.2,2109.15,83945077,2666.63
21/03/2005,2117.95,2124.8,2089.35,2096.6,62125033,1955.72
22/03/2005,2096.75,2099,2056.5,2061.6,57631155,2149.92
23/03/2005,2061.2,2067.45,2019.85,2026.4,91449560,3331.97
24/03/2005,2026.6,2042.45,2007.35,2015.4,70928621,2861.24
28/03/2005,2015.75,2046.85,2015.25,2029.45,51850957,2066.11
29/03/2005,2029.4,2032.65,1971.55,1983.85,69687568,2495.85
30/03/2005,1983.65,2000.45,1971.15,1993.7,69953686,2609.45
31/03/2005,1994.5,2043.6,1994.5,2035.65,91752570,3643.64
01/04/2005,2035.9,2071.2,2024.25,2067.65,63209440,2457.48
04/04/2005,2067.65,2076.6,2054.9,2063.4,64426298,2572.53
05/04/2005,2063.2,2077.95,2043.7,2052.55,54691988,2170.9
06/04/2005,2054,2073.1,2051.3,2069.3,53943729,2012.74
07/04/2005,2069.15,2084.9,2048.05,2052.85,48150317,1908.38
08/04/2005,2053.05,2057.5,2024.8,2031.2,42153310,1904.94
11/04/2005,2032.75,2033,2001.85,2008.2,38487508,1439.27
12/04/2005,2002.75,2027.8,2002.75,2024.95,35572259,1523.65
13/04/2005,2024.9,2038.85,2018.1,2025.45,44910337,1841.1
15/04/2005,2022.5,2022.5,1952.75,1956.3,64717231,2402.78
18/04/2005,1955.5,1959.25,1914.85,1927.8,70752264,2207.34
19/04/2005,1927.9,1961.15,1902.8,1909.4,61369260,2472.94
20/04/2005,1908.5,1941.85,1902.9,1929.7,74597233,3002.34
21/04/2005,1930.5,1950,1911.4,1948.55,58531700,2306.95
22/04/2005,1950.6,1972.95,1950,1967.35,55286066,2400.13
25/04/2005,1968.45,1974.2,1952.4,1970.95,53653518,2018.36
26/04/2005,1971.05,1972.85,1951.8,1957.1,51302647,1737.57
27/04/2005,1959.45,1962.2,1930.35,1935.4,62035956,2583.88
28/04/2005,1935.65,1950.25,1921.05,1941.3,82325185,3367.57
29/04/2005,1943.2,1943.2,1896.3,1902.5,64304715,2330.24
02/05/2005,1903.1,1925.6,1898.15,1916.75,60560833,1966.87
03/05/2005,1916.95,1940.1,1911,1920.7,51921972,1810.72
04/05/2005,1920.5,1944.45,1920.15,1942.6,48177637,1693.39
05/05/2005,1942.6,1973.35,1942.05,1963.3,53020698,1922.52
06/05/2005,1962.3,1984.4,1947.3,1977.5,52715637,2102.13
09/05/2005,1978.05,2003.15,1978.05,2000.75,51489665,2001.09
10/05/2005,2001,2007.8,1989.1,1994.3,56034583,2185.95
11/05/2005,1990.55,1991.85,1975.05,1985.95,44567833,1758.58
12/05/2005,1985.95,1999.85,1981.95,1993.15,36125196,1412.84
13/05/2005,1992.5,1992.75,1978.9,1988.3,36652241,1454.07
16/05/2005,1991.5,2014.95,1989.7,2012.6,38016370,1603.39
17/05/2005,2013.1,2024.6,1984.75,1990.8,48666725,1905.96
18/05/2005,1990.65,1990.95,1964.65,1982.75,51569522,2202.54
19/05/2005,1983.15,2008.35,1983.15,1990.85,42626009,1760.45
20/05/2005,1991.85,1998.2,1975.95,1992.4,41636877,1764.9
23/05/2005,1992.1,2019.35,1991.7,2013.9,37691431,1366.18
24/05/2005,2016,2031.9,2009.55,2028.6,56757502,1888.61
25/05/2005,2028.55,2047.45,2019,2043.85,76579699,2273.23
26/05/2005,2043.5,2078.65,2025.65,2074.7,88187689,3630.71
27/05/2005,2073.25,2099.35,2069.5,2076.4,73791013,2845.14
30/05/2005,2076.55,2086.85,2064.85,2072.4,54670426,2179.67
31/05/2005,2072.5,2091.75,2066.55,2087.55,45872849,2041.23
01/06/2005,2087.8,2097.6,2081.2,2087.55,58896370,2021.76
02/06/2005,2087.85,2093.45,2062.55,2064.65,50472017,1868.54
03/06/2005,2064.1,2097.25,2061.35,2094.25,52180109,2073.21
04/06/2005,2094.1,2098.1,2087,2092.35,22469509,775.83
06/06/2005,2092,2109.1,2087.4,2092.8,42744602,1817.89
07/06/2005,2091.95,2102.85,2084.35,2098.15,36007293,1574.44
08/06/2005,2094.7,2115.25,2094.05,2112.4,49625237,1992.37
09/06/2005,2112.25,2118.65,2097.55,2103.2,53924493,1793.34
10/06/2005,2103.45,2133.1,2086.3,2090.6,49033630,1971.39
13/06/2005,2090.7,2106.65,2081.7,2102.75,38787661,1537.38
14/06/2005,2103.65,2113.85,2098.7,2112.35,38606690,1598.23
15/06/2005,2110.5,2131.95,2110.35,2128.65,44576500,1690.79
16/06/2005,2128.3,2135.1,2114.55,2123.7,65288983,2342.59
17/06/2005,2123.6,2131.75,2103.9,2123.4,43861852,2024.62
20/06/2005,2130.8,2150.25,2124.65,2144.35,92370554,4325.44
21/06/2005,2144.75,2173.25,2140.15,2170,68986654,3223.65
22/06/2005,2167.8,2196.45,2167.35,2187.35,87458824,3795.42
23/06/2005,2187.35,2192.1,2174.05,2183.85,62648424,2767.97
24/06/2005,2184,2204.45,2162.95,2194.35,57555948,2602.39
27/06/2005,2194.35,2219.65,2188.15,2199.8,93011396,3607.85
28/06/2005,2199.8,2206.8,2165.9,2169.85,73416302,2913.86
